"resp.id","accessibilitymobile","accessibilityweb","authenticationmulti_factor","authenticationsimple","authenticationtwo_factor","customisationhigh","customisationlow","customisationmedium","videomulti_person","videoone_to_one","noneTRUE","noneFALSE","adopters"
21,-1.55068414226112,1.55068414226112,1.2088986347649,-2.41300684730709,1.2041082125422,2.47707328209187,-1.77752006778885,-0.69955321430302,1.48650932546689,-1.48650932546689,-1.6966445300838,1.6966445300838,25.5563387588788
22,-2.02232267557359,2.02232267557359,0.549228135223267,-2.17824300132577,1.6290148661025,0.616044113089595,-1.14480320350303,0.52875909041344,1.11568280425011,-1.11568280425011,-2.00365989465167,2.00365989465167,25.9923333480842
23,-1.23208483993241,1.23208483993241,0.647725519438722,-1.93214583992349,1.28442032048477,2.18069917930843,-2.64363422525499,0.462935045946562,1.44993024435787,-1.44993024435787,-1.59946041086722,1.59946041086722,25.9479879965989
24,-1.2949439896252,1.2949439896252,0.887922518323812,-1.49036384462745,0.602441326303637,1.93966405345816,-1.95780056122887,0.0181365077707211,1.95016183140823,-1.95016183140823,-1.88725550153154,1.88725550153154,25.69619256392
26,-1.56849113586565,1.56849113586565,0.562015445490058,-1.15261471577913,0.590599270289067,1.05284633562551,-1.58159832222619,0.528751986600683,0.660906325166605,-0.660906325166605,-2.70842623449484,2.70842623449484,26.2633618906573
27,-1.58950228531826,1.58950228531826,0.387007515994582,-1.30382117650022,0.91681366050564,1.05216194835568,-1.18165495965318,0.129493011297492,1.02247710604293,-1.02247710604293,-2.4638178398073,2.4638178398073,26.4160568474685
28,-0.906276735239135,0.906276735239135,0.00397894876826464,-0.742140244109272,0.738161295341008,1.1016349912473,-1.27620549726914,0.174570506021842,1.29616015213304,-1.29616015213304,-6.24669914398431,6.24669914398431,25.0944714326576
29,-0.775174405086689,0.775174405086689,0.564577623459986,-1.18314254802066,0.618564924560676,2.40525299087213,-2.0764078242642,-0.328845166607932,1.74001180309017,-1.74001180309017,-1.55392766435581,1.55392766435581,25.8942961426435
31,-1.96207305518205,1.96207305518205,0.2141789837433,-0.446888907657092,0.232709923913791,0.359382876522774,-0.732165221039031,0.372782344516254,0.459474338348408,-0.459474338348408,-2.67014370212929,2.67014370212929,26.1936460667345
32,-0.526174071866596,0.526174071866596,0.0437485459720611,-0.708852058937692,0.665103512965631,1.38464134618426,-1.54033513239673,0.155693786212477,0.791946598566832,-0.791946598566832,-1.73893315399802,1.73893315399802,26.4055805105008
33,-1.04872832788925,1.04872832788925,0.365959778303652,-0.90338610724006,0.53742632893641,1.08966991347367,-1.3185953103991,0.228925396925427,1.12422757205756,-1.12422757205756,-2.8854271969873,2.8854271969873,26.0896126823762
35,-0.177244736792857,0.177244736792857,-0.418500105595447,0.408410881828769,0.0100892237666773,2.65615575684593,-2.03016160185828,-0.625994154987644,0.8926561542684,-0.8926561542684,-2.28002795566771,2.28002795566771,25.234143361364
36,-1.79969599371891,1.79969599371891,0.0728303190076006,-1.00642240123979,0.933592082232186,1.15270880452691,-0.961396627066004,-0.191312177460909,1.04112116516323,-1.04112116516323,-4.7394382499564,4.7394382499564,25.5148897495519
37,-1.30127570703198,1.30127570703198,0.394170541043462,-0.660998475069934,0.266827934026472,1.36483873758893,-1.59569002601811,0.230851288429185,1.34378280594043,-1.34378280594043,-2.71585264671135,2.71585264671135,26.1377683774226
38,-1.84493996074117,1.84493996074117,-0.286637588295079,-1.0001349493958,1.28677253769088,0.658436583391848,-0.403862095558296,-0.254574487833554,0.907392175134423,-0.907392175134423,-2.75046236762811,2.75046236762811,25.9177059503446
39,-1.22452618848992,1.22452618848992,-0.0393411681222133,-0.875575133709778,0.914916301831992,0.63723170864453,-0.580220146615836,-0.0570115620286945,0.97429046571593,-0.97429046571593,-3.17164931948645,3.17164931948645,25.9107655866865
41,-0.970388080028136,0.970388080028136,0.0756212918843031,-0.786243921234485,0.710622629350182,0.993356232370308,-0.882972170232665,-0.110384062137645,0.943739649320377,-0.943739649320377,-2.95971179982105,2.95971179982105,26.1618058102515
42,-1.99901715478865,1.99901715478865,1.1170543291928,-1.6254467327958,0.508392403603006,0.900892340813992,-0.980060004765968,0.0791676639519783,1.96640204207574,-1.96640204207574,-1.87889435839119,1.87889435839119,25.6196832797445
43,-1.57134318184838,1.57134318184838,0.590033996523547,-1.14993670949981,0.559902712976264,0.837100454670603,-0.836746642294003,-0.000353812376598081,0.933757939917352,-0.933757939917352,-2.43299225816131,2.43299225816131,26.3228075056108
44,-1.43693211547974,1.43693211547974,1.43954586499878,-2.39196162504285,0.952415760044074,1.91027076096051,-2.08722008500348,0.176949324042962,1.33482445636585,-1.33482445636585,-2.58964846616817,2.58964846616817,25.8476436433649
45,-0.811434721426821,0.811434721426821,-0.0168855286862611,-0.925259313240344,0.942144841926605,1.00086968254144,-1.25028629556986,0.249416613028423,1.33407545438141,-1.33407545438141,-2.74998910263427,2.74998910263427,25.8530828860033
46,-1.11288056853077,1.11288056853077,0.920625976695524,-1.68491145994926,0.764285483253737,-0.555013585193654,-0.164522290756669,0.719535875950322,0.287390830086996,-0.287390830086996,-2.41934368811469,2.41934368811469,26.1694512155926
47,-1.70464229707669,1.70464229707669,0.330632524089425,-1.32102826071436,0.990395736624939,1.49361725666887,-1.37641634179421,-0.11720091487467,0.757115754007306,-0.757115754007306,-2.08009437698675,2.08009437698675,25.4789462961613
48,-1.40938688967071,1.40938688967071,0.152367016664439,-1.22371673336419,1.07134971669976,1.51606655396783,-1.44366535416619,-0.0724011998016409,1.36038786373839,-1.36038786373839,-2.71425874882372,2.71425874882372,25.7823593401192
49,-0.636928543661557,0.636928543661557,-0.234704485198728,-0.146301345970586,0.381005831169315,2.25273662585656,-0.731455337840501,-1.52128128801606,1.27077960799125,-1.27077960799125,-3.46419723463681,3.46419723463681,25.4686401555552
50,-0.853088790425592,0.853088790425592,-0.482210314428599,-0.0455925240257737,0.527802838454372,1.18996664456084,-1.29278894453494,0.102822299974095,0.819625251724762,-0.819625251724762,-6.31651561790701,6.31651561790701,25.2144975514385
51,-1.22745800818677,1.22745800818677,0.355919897124145,-0.849076294088575,0.493156396964429,1.3810543383126,-1.68457340984839,0.303519071535789,1.24280444368855,-1.24280444368855,-2.59885801576636,2.59885801576636,26.0780183569285
52,-1.0805998217791,1.0805998217791,0.357369144684445,-0.696882332104165,0.33951318741972,0.427003454663792,-0.693834054187199,0.266830599523407,1.51472338111937,-1.51472338111937,-5.12256400795651,5.12256400795651,25.536921764308
53,-0.632825706987566,0.632825706987566,0.928964680343746,-0.891371464718823,-0.0375932156249232,1.07029516322002,-1.71102613407366,0.640730970853644,0.871474325896527,-0.871474325896527,-2.80095293447452,2.80095293447452,26.2663245079741
54,-2.58173225634356,2.58173225634356,0.104118655940899,-0.421951872985603,0.317833217044705,0.657950539930755,-1.01789249352141,0.35994195359065,1.0604217238458,-1.0604217238458,-2.81175211445568,2.81175211445568,25.5286020665909
55,-1.48231794871081,1.48231794871081,0.36178100486817,-1.31994984942749,0.95816884455932,0.838816521508014,-1.45096739605931,0.612150874551305,1.78550695863883,-1.78550695863883,-2.3546604598349,2.3546604598349,25.5933208260262
56,-1.35587914544435,1.35587914544435,0.572308446568328,-0.969042899151461,0.396734452583134,1.05902454343253,-1.204974739148,0.14595019571546,1.27513347665749,-1.27513347665749,-2.87721033059362,2.87721033059362,26.2131781282316
57,-1.15797374081566,1.15797374081566,0.643074264821112,-0.815900243929278,0.172825979108165,1.79967498200378,-1.82897355914016,0.0292985771363827,1.25328109849393,-1.25328109849393,-2.37030090140398,2.37030090140398,26.0931043385353
58,-1.0392876160497,1.0392876160497,0.314624289823241,-1.07821556454121,0.763591274717966,2.34497046750008,-2.42445671616588,0.0794862486658086,1.48285712115763,-1.48285712115763,-1.56179236081381,1.56179236081381,25.7815546990322
60,-1.68273210867366,1.68273210867366,0.224118517749834,-0.612461786185816,0.388343268435982,1.82582233684924,-2.26825829615728,0.442435959308044,1.8331364313891,-1.8331364313891,-1.47179803944259,1.47179803944259,25.7161453776171
61,-1.74368613309515,1.74368613309515,0.49522309456021,-1.33969531773842,0.844472223178213,1.03200067192766,-1.47587284426369,0.443872172336029,1.14118563585325,-1.14118563585325,-1.91010393802725,1.91010393802725,26.1592073580172
62,-1.53096255123136,1.53096255123136,0.451469304181825,-0.680314968946196,0.228845664764372,1.31505128342666,-1.54241729748634,0.227366014059684,1.04935039905692,-1.04935039905692,-2.92423565175216,2.92423565175216,26.054857047008
63,-1.52802333353452,1.52802333353452,0.471535837869103,-1.60851748292016,1.13698164505106,0.55152501626104,-0.447354604807654,-0.104170411453385,0.737680109215574,-0.737680109215574,-2.84557235606897,2.84557235606897,26.1362082322796
64,-0.760377173025017,0.760377173025017,-0.783998450943346,0.575810139625347,0.208188311318001,1.12370139983911,-1.26142353467443,0.137722134835325,1.12517970762227,-1.12517970762227,-2.70801305134981,2.70801305134981,25.8677018552431
65,-1.14591534321005,1.14591534321005,0.727079203965913,-0.782869635139872,0.0557904311739589,1.50656943909027,-1.33029177010961,-0.176277668980664,0.502369038364713,-0.502369038364713,-2.88455635549381,2.88455635549381,26.3062426344335
68,-1.33926035578235,1.33926035578235,-0.324387175111677,-0.258233051136131,0.582620226247809,1.27944445059572,-1.09393006463316,-0.185514385962561,1.34367073942279,-1.34367073942279,-4.64652555847791,4.64652555847791,25.5414340670563
69,-1.41546178708784,1.41546178708784,0.10467071558193,-0.0902552760286806,-0.0144154395532501,2.00979208295842,-2.29495763076235,0.285165547803925,0.865864939253142,-0.865864939253142,-2.98510480999665,2.98510480999665,26.0291589043305
70,-1.61899451246635,1.61899451246635,0.0656538486175147,-0.486801192933246,0.421147344315732,1.03569776142423,-1.5058608722205,0.470163110796269,0.884839084051116,-0.884839084051116,-2.89783616870377,2.89783616870377,26.1214697460674
71,-1.38356489880671,1.38356489880671,0.388276441013108,-0.948141482346881,0.559865041333775,1.66813911555904,-2.00728304041011,0.339143924851068,0.82800340669793,-0.82800340669793,-1.92116871253189,1.92116871253189,26.4541141709715
72,-1.62122211399674,1.62122211399674,-0.318685549018135,-0.0226067733709507,0.341292322389087,0.630474116027956,-0.646031648513747,0.0155575324857902,1.18260992349872,-1.18260992349872,-3.78232603551003,3.78232603551003,25.7412866888809
73,-1.59427771544609,1.59427771544609,-0.342972881036134,0.0884228187546569,0.254550062281476,2.08758591125055,-2.43911628502506,0.351530373774505,1.34885277664288,-1.34885277664288,-3.4657741545366,3.4657741545366,25.2589364154871
74,-1.58155078866881,1.58155078866881,1.08441602824474,-1.37297260766304,0.288556579418305,2.22348843831372,-2.09537300156534,-0.128115436748384,1.59279922011305,-1.59279922011305,-1.88625455129876,1.88625455129876,25.1772246423356
75,-1.81649206909213,1.81649206909213,-0.0215798284701706,-1.34249214662913,1.3640719750993,1.36165105390865,-1.66246473961554,0.300813685706887,1.06861378326231,-1.06861378326231,-2.44102634413737,2.44102634413737,25.6599248912325
76,-1.49051958743803,1.49051958743803,0.758682784299961,-1.50719311426911,0.748510329969146,1.14028242319426,-1.287950859505,0.147668436310735,1.1481896599588,-1.1481896599588,-2.02537454004568,2.02537454004568,26.3499717769854
77,-2.09086868872271,2.09086868872271,0.487640323484618,-1.31321796216119,0.825577638676566,1.88781609527853,-1.80487542532907,-0.0829406699494655,1.2056716829103,-1.2056716829103,-1.66035322553181,1.66035322553181,26.0688266639619
78,-1.75406229478308,1.75406229478308,1.49884753019514,-1.99538743811283,0.496539907917681,2.06663355920937,-2.26204708691828,0.19541352770891,0.399754376159419,-0.399754376159419,-1.74376432389658,1.74376432389658,26.0806746111653
79,-1.6588351273049,1.6588351273049,0.327755469782822,-0.746395650224269,0.418640180441447,1.21382446088137,-1.33149550000372,0.117671039122349,0.71400785890966,-0.71400785890966,-5.39013371537989,5.39013371537989,25.4547341684853
80,-1.03739631198947,1.03739631198947,0.945065941701152,-1.02964790559914,0.0845819638979898,0.0891710751143625,-0.705821663337524,0.616650588223161,0.668075537294407,-0.668075537294407,-2.91126789593562,2.91126789593562,26.2646436015464
81,-1.25944695691866,1.25944695691866,0.325077315751289,-0.859024965156251,0.533947649404964,1.67798405289251,-1.60001531772465,-0.0779687351678517,1.19257828623007,-1.19257828623007,-2.41352462590195,2.41352462590195,26.0283067080203
82,-0.837028906090807,0.837028906090807,-0.273623984057878,-0.525709225440306,0.799333209498183,0.138274720579044,-0.861786066736611,0.723511346157566,0.317019982579014,-0.317019982579014,-6.28409777797645,6.28409777797645,25.347939570043
83,-1.42832646013811,1.42832646013811,0.881668945583354,-1.23402500166368,0.352356056080325,0.646624381724804,-0.672544913820677,0.0259205320958716,0.993135382529205,-0.993135382529205,-2.7263988267835,2.7263988267835,26.1164519856606
84,-1.58282421633323,1.58282421633323,0.292634264168086,-0.162870810995373,-0.129763453172713,1.22773432048855,-1.55219258306188,0.324458262573314,0.99106347564718,-0.99106347564718,-2.82182750215449,2.82182750215449,25.9523593455392
86,-1.16609433697008,1.16609433697008,0.462261533238802,-1.25533454573231,0.793073012493511,1.68173063746604,-1.49362201931998,-0.188108618146064,0.838485907907634,-0.838485907907634,-2.78112930086591,2.78112930086591,26.4090014099896
87,-1.14554779557479,1.14554779557479,-0.126762461405774,-0.716842331679578,0.843604793085352,0.460616625304308,-1.41076203756733,0.95014541226302,0.849907929035678,-0.849907929035678,-3.08344038415169,3.08344038415169,26.0127104536292
88,-1.03220721972811,1.03220721972811,0.252701669014789,-1.08387724147899,0.831175572464205,1.45694135086264,-1.69987687540235,0.242935524539709,1.57534537823401,-1.57534537823401,-2.18267136849554,2.18267136849554,26.006407524777
90,-1.61972151970823,1.61972151970823,0.621106861724325,-0.93829248283074,0.317185621106415,2.383644186742,-2.45211779708941,0.0684736103474193,1.2208030450421,-1.2208030450421,-2.05641803883614,2.05641803883614,25.9682733180625
91,-1.54565918334731,1.54565918334731,-0.354566436856493,-0.89940706590813,1.25397350276463,2.23277948176863,-2.42971344022615,0.196933958457516,1.85048080796064,-1.85048080796064,-2.17093892017802,2.17093892017802,25.2551359916972
92,-1.42843439387005,1.42843439387005,0.234696336320345,-0.431067271333381,0.196370935013036,-0.0246331014233955,-0.472233979944504,0.4968670813679,1.37682733024056,-1.37682733024056,-2.97775417508035,2.97775417508035,25.8982772545497
93,-1.96643135529021,1.96643135529021,-0.396189831418695,0.589933308340258,-0.193743476921563,-0.60859712404969,-0.174715852076264,0.783312976125953,1.09006793868051,-1.09006793868051,-4.67684057768656,4.67684057768656,24.5136518872155
94,-1.33989126133685,1.33989126133685,0.547208480924624,-1.61334331944393,1.06613483851931,1.10102301629491,-1.55108642086637,0.450063404571457,1.27385918737656,-1.27385918737656,-2.36125731204735,2.36125731204735,26.1583174898685
95,-1.10875668548387,1.10875668548387,0.359339230646871,-0.537447912437963,0.178108681791093,1.62553937343962,-2.05614280497274,0.430603431533116,1.07006959338264,-1.07006959338264,-2.61426416543398,2.61426416543398,26.1951165150716
96,-1.32930444290619,1.32930444290619,0.0897309169787309,-1.11900145355787,1.02927053657914,0.690513614443753,-1.17389986171949,0.483386247275734,0.761845940477305,-0.761845940477305,-4.00792182405194,4.00792182405194,25.8809365239659
97,-1.4000665229622,1.4000665229622,0.305952467601101,-0.728431625087357,0.422479157486256,1.68463002125835,-2.16691070637685,0.482280685118507,1.19733351127851,-1.19733351127851,-2.44446028602956,2.44446028602956,26.2030873938153
98,-1.49492245130678,1.49492245130678,0.258847023713609,-1.55905783298186,1.30021080926826,2.59342765994594,-2.55575537882182,-0.0376722811241237,1.72759465324678,-1.72759465324678,-1.32742224095757,1.32742224095757,25.2466072357357
99,-1.92873189084852,1.92873189084852,0.345359937685897,-1.81966340986966,1.47430347218377,1.54792578699063,-1.40337457538515,-0.144551211605481,1.45181488523673,-1.45181488523673,-2.39078108694435,2.39078108694435,25.6440058953183
100,-1.53931214689874,1.53931214689874,0.788832078620853,-1.80407586756649,1.01524378894564,2.13407140590818,-2.64786390628178,0.513792500373594,2.26678811916392,-2.26678811916392,-1.54849685193531,1.54849685193531,25.2479332101873
101,-1.12737927813931,1.12737927813931,0.57822423699664,-0.745614770295012,0.167390533298373,0.95072338790607,-1.13778553725566,0.187062149349588,0.494998134221895,-0.494998134221895,-2.47148765680554,2.47148765680554,26.4621324868793
103,-0.776321281969374,0.776321281969374,-0.260240415025986,-0.798117014017871,1.05835742904386,1.18067604308888,-1.07546884003046,-0.105207203058425,1.24413841145029,-1.24413841145029,-5.00613484273317,5.00613484273317,25.1955056043069
104,-1.57657786852384,1.57657786852384,-0.237531767667615,-0.814147629830747,1.05167939749836,0.142071619934278,-0.445294057360571,0.303222437426292,1.09074694217588,-1.09074694217588,-1.44991529893023,1.44991529893023,25.9327799802936
105,-2.15224231846957,2.15224231846957,0.505082749821049,-0.781444530537945,0.276361780716897,0.661976177813568,-1.2159799642765,0.554003786462934,0.640674077751636,-0.640674077751636,-2.4581771815718,2.4581771815718,26.2311521170571
106,-0.669474729384829,0.669474729384829,0.422120479800144,-0.478571116617656,0.05645063681751,0.811987453464552,-1.71681365775602,0.904826204291466,1.13418745604293,-1.13418745604293,-5.46506076091603,5.46506076091603,25.3466417787113
107,-0.122158328773486,0.122158328773486,0.984480630316412,-0.849008278209879,-0.135472352106531,0.89485007373535,-0.527077789569836,-0.367772284165515,1.09246382346553,-1.09246382346553,-2.92435882200912,2.92435882200912,26.0564506975221
108,-0.88525266698946,0.88525266698946,0.0804692639072088,-1.14572453038415,1.06525526647694,1.05813941019925,-1.71682256168779,0.658683151488538,1.7010982679303,-1.7010982679303,-4.71498219569954,4.71498219569954,25.2263208102251
109,-1.4155230721615,1.4155230721615,0.518047161290765,-1.19095071533281,0.672903554042045,1.12271691594905,-1.37534339843609,0.252626482487034,0.828736101881521,-0.828736101881521,-2.88734073339641,2.88734073339641,26.1323155577308
110,-0.930106757927826,0.930106757927826,0.611938337904461,-1.44224986332084,0.830311525416372,0.616651067505059,-1.10350964894674,0.486858581441677,0.503352573466369,-0.503352573466369,-2.00932730906303,2.00932730906303,26.3983516838739
111,-2.26574341422099,2.26574341422099,0.411422306298967,-1.60809397729761,1.19667167099864,1.70329972939893,-1.87186356231355,0.168563832914625,1.93601755211956,-1.93601755211956,-1.58648633490273,1.58648633490273,25.5133955695983
112,-1.85377550274729,1.85377550274729,0.732568327526166,-0.827436279566241,0.0948679520400742,0.978860442793791,-1.3249804140247,0.346119971230906,0.792912245744699,-0.792912245744699,-2.45739894067389,2.45739894067389,26.1957443134708
113,-1.89140915820821,1.89140915820821,0.332158110397264,-0.705842338705862,0.373684228308599,0.244113833390406,-0.644481598423501,0.400367765033094,1.05855464803396,-1.05855464803396,-4.73684225049286,4.73684225049286,25.5302934445559
114,-1.12336080653623,1.12336080653623,-0.385962426217851,0.17790206604156,0.20806036017629,0.821810298685878,-1.44172249297764,0.619912194291757,1.32684996560499,-1.32684996560499,-5.50751584234922,5.50751584234922,25.0655084102155
115,-0.76353533761285,0.76353533761285,-0.180935343597863,-0.867791542032112,1.04872688562998,1.73784719229888,-1.53019987130702,-0.207647320991852,1.28962948314618,-1.28962948314618,-2.95531502851803,2.95531502851803,25.638620598447
116,-1.76120271973013,1.76120271973013,0.328452765967367,-0.561456102802434,0.233003336835067,0.718497898926879,-1.33220151514273,0.613703616215852,0.921986138876673,-0.921986138876673,-3.12259395298815,3.12259395298815,26.1786876257157
117,-1.51935890202335,1.51935890202335,0.238703592796524,-0.962322471751781,0.723618878955256,0.882954422927526,-1.18804142682566,0.305087003898135,1.08028978604895,-1.08028978604895,-2.90109097942423,2.90109097942423,26.2249869824568
118,-0.931840675548258,0.931840675548258,0.53711774060162,-1.07653227429111,0.539414533689486,0.794766412790709,-0.760813928398007,-0.0339524843927022,0.323919256430744,-0.323919256430744,-2.63763376236963,2.63763376236963,26.5098713600289
119,-1.3755452403874,1.3755452403874,1.18681611662691,-1.35099835183178,0.164182235204871,1.84409080572796,-2.85191493245854,1.00782412673057,1.20171161043616,-1.20171161043616,-1.75800036741243,1.75800036741243,25.8781590411619
120,-2.2640168117835,2.2640168117835,0.97130977026103,-1.67904654673357,0.707736776472544,0.907855675379501,-1.68443177898916,0.776576103609661,1.38662094802682,-1.38662094802682,-2.27256430319328,2.27256430319328,25.6083112165097
121,-1.0720138066701,1.0720138066701,0.141527734497744,-0.497214177789301,0.355686443291556,-0.0609754477238286,-0.755191843690696,0.816167291414523,0.525090558440835,-0.525090558440835,-3.06981647418271,3.06981647418271,26.3509041815979
122,-2.4837396044452,2.4837396044452,-0.173764367161291,0.00860777518599508,0.165156591975296,-0.50928727682911,0.0461374901278284,0.463149786701281,-0.0420490714766055,0.0420490714766055,-5.69427387126715,5.69427387126715,24.9178295144082
123,-1.27186155533008,1.27186155533008,0.716067481516924,-0.483663035533499,-0.232404445983426,0.976602627160844,-1.47976383338961,0.503161206228772,0.142109896208157,-0.142109896208157,-3.50520665643554,3.50520665643554,26.5056810303936
124,-1.72902032152384,1.72902032152384,0.227920828195053,-0.95866735338978,0.730746525194726,0.48954391037289,-1.22745669790079,0.737912787527896,1.0143928729768,-1.0143928729768,-3.97195527515816,3.97195527515816,25.7343912771038
125,-0.816736795892016,0.816736795892016,0.326966395245099,-1.13533256043151,0.808366165186413,1.71776123033752,-1.7814722160379,0.0637109857003709,0.724874532390865,-0.724874532390865,-3.16888744482935,3.16888744482935,26.097440488156
126,-1.36963778180153,1.36963778180153,0.229033270564101,-0.701224597705828,0.472191327141728,0.529265906811229,-0.74608639220359,0.21682048539236,1.45391889203057,-1.45391889203057,-2.52084098079664,2.52084098079664,26.2061942401638
127,-1.26980397576422,1.26980397576422,-0.899190678530519,0.866558659118459,0.0326320194120605,-0.485442467558653,-1.16306489798281,1.64850736554146,0.260124877778928,-0.260124877778928,-2.85506259118087,2.85506259118087,25.5298173176012
128,-0.313983541661886,0.313983541661886,0.287719250141173,-0.623164765249657,0.335445515108484,2.23995503416237,-2.3376251134834,0.0976700793210366,1.44327576096835,-1.44327576096835,-5.11045481838848,5.11045481838848,24.8818919766268
130,-0.93470742282598,0.93470742282598,-0.807062057194863,0.315295576931,0.491766480263864,0.789153221987228,-1.13478892787403,0.3456357058868,0.367803097329512,-0.367803097329512,-3.13682753548114,3.13682753548114,25.9559836185619
131,-1.52394866842785,1.52394866842785,0.21179248851533,-0.991784868844072,0.779992380328743,1.34732414713614,-1.41680112762382,0.0694769804876711,1.02480623403695,-1.02480623403695,-2.43205753578472,2.43205753578472,26.2704074116379
132,-1.69684941555989,1.69684941555989,-0.133188813821001,-0.387201363171624,0.520390176992624,1.64395221354416,-1.94818365017094,0.304231436626784,0.837370683729636,-0.837370683729636,-3.60216307293233,3.60216307293233,25.6320489436063
133,-1.51281886503341,1.51281886503341,0.624422717115517,-1.13969039934732,0.515267682231807,1.11357940085459,-1.68346309429684,0.569883693442257,1.38657477450773,-1.38657477450773,-2.6829568169002,2.6829568169002,26.014078110321
135,-1.31015821624313,1.31015821624313,0.344215004793605,-0.829782494906286,0.485567490112679,1.06467336559515,-1.3261801425007,0.261506776905548,1.08777380731563,-1.08777380731563,-2.82381090178245,2.82381090178245,25.9838547714116
136,-1.64760356789526,1.64760356789526,0.567911754214144,-1.74162331671538,1.17371156250124,1.36929781371523,-0.852469359187455,-0.516828454527779,0.98440066467695,-0.98440066467695,-1.8808961732311,1.8808961732311,25.9789872746764
137,-0.281191296585306,0.281191296585306,0.490696853414838,-0.666036854878217,0.175340001463378,1.52588603981309,-2.39321242467766,0.867326384864574,0.706554040393352,-0.706554040393352,-3.0500978988756,3.0500978988756,26.1738903899182
