"resp.id","policytypeban","policytypesubsidies","policytypetax","cost4","cost9","cost14","cost19","year2025","year2035","year2045","year2055","distance2","distance5","distance10","distance50","orgccc","orgdp","orggreenpeace","orgrp","noneTRUE","noneFALSE","adopters"
2,3.38284363527564,-2.34843222184175,-1.03441141343389,3.57652978222838,3.19304548716939,-1.368476187226,-5.40109908217176,6.01129527745084,2.71796478422301,-1.84816471227837,-6.8810953493955,-7.39614569560578,-0.362399379154444,2.58661974939471,5.17192532536549,-2.04649788240677,4.13321322041905,6.01912817291953,-8.10584351093179,-5.23735467904681,5.23735467904681,7.92081286652832
3,1.25333080580616,-0.0342375786084652,-1.21909322719769,2.730835884719,1.16395623827759,-0.50149708589338,-3.39329503710322,4.89739337356398,2.12030104370636,-0.732862378379006,-6.28483203889132,-7.17762052956242,-0.620114419976775,2.25794013455294,5.53979481498626,-1.74126026449587,3.21266024558135,4.44701423999192,-5.91841422107741,-3.88733209911364,3.88733209911364,7.07276324680995
4,1.00603029336889,-0.343990492335509,-0.662039801033383,3.84005134008871,1.96954726232066,-0.6519810856431,-5.15761751676625,4.76264315115638,2.4395402977901,-1.2521802194786,-5.95000322946789,-6.75883965235523,-0.632225981966564,2.71541992335657,4.67564571096522,0.229574071034843,1.07445412401449,2.77645463642345,-4.08048283147278,-3.52092897756107,3.52092897756107,7.58858634282792
5,2.08591430248776,-1.33889247267423,-0.747021829813516,4.71957902024956,3.02396773913044,-1.55918353455194,-6.18436322482805,4.71927010127296,1.83148504069529,-0.287590397407775,-6.26316474456049,-5.14942469558469,-0.817351793520689,1.60862969701293,4.35814679209247,-2.50022866213027,2.23985867900742,4.95106549256518,-4.69069550944232,-4.21402305752948,4.21402305752948,5.45679839155519
6,-0.685543158616052,1.29331200302663,-0.607768844410575,3.81226145543274,1.50711702339506,-0.551975850016038,-4.76740262881175,0.312640388061569,0.980753080549701,-0.752588036013148,-0.540805432598126,-3.47517178567314,0.0755938305407032,1.10247243994366,2.29710551518877,-0.904989135702992,-1.19850281107662,-2.65502831777893,4.75852026455855,1.5614078344911,-1.5614078344911,4.32823182069505
8,-0.438517306282827,0.136158094276916,0.302359212005911,3.61701050158724,2.98974077091495,-2.34554898940965,-4.26120228309253,0.757786804257332,0.580418603258766,-0.254440750522386,-1.08376465699371,-3.67165134875513,0.474985721511906,1.53328423082457,1.66338139641866,-0.234314061041903,-0.144571890868202,-2.02239308416873,2.40127903607884,1.88864230244151,-1.88864230244151,2.70156756695938
9,1.36382341372434,-1.35426595646643,-0.00955745725791452,3.94073120766595,1.45670948544935,-0.42463071237037,-4.97280998074493,4.48535759026969,2.44109977717925,-1.11334702222554,-5.81311034522339,-6.80341920097126,-0.597708201245842,2.61460314525247,4.78652425696465,-0.968664860232326,2.54824720725874,3.1250591437336,-4.70464149076001,-3.70199118271456,3.70199118271456,8.20410727493721
13,0.239288899066121,-0.439011678092717,0.199722779026595,4.60379427910609,1.37655656414196,-0.749361739947208,-5.23098910330085,3.03640228969404,1.88189271052521,-1.23621812449727,-3.68207687572198,-6.1679239031881,-0.395724289548936,2.46070806018695,4.10294013255008,-1.41951987164388,-0.122870296708527,1.27337515427137,0.26901501408104,-2.14855235871716,2.14855235871716,5.31516954734687
15,3.94162632626994,-2.31532323211164,-1.62630309415829,2.71885393171229,1.03374230657366,0.0180759828412074,-3.77067222112715,6.41920056866238,2.04177286920191,-1.05054451708776,-7.41042892077652,-7.74913617826232,-0.392373878911134,2.34659635475336,5.79491370242009,-2.02414343901497,3.59915211045947,6.98930827002005,-8.56431694146455,-5.47420232625344,5.47420232625344,8.31195585139022
16,0.386535052604813,-1.3837192360359,0.99718418343108,2.82248730076898,0.863617274356445,0.501165192315414,-4.18726976744084,3.9846085469252,2.37122034675422,-1.39922623852393,-4.95660265515548,-5.42673593794885,-1.14265564229267,2.59361585676647,3.97577572347504,-1.32365006665076,0.36245612048444,1.34707798178492,-0.385884035618591,-2.59273694790851,2.59273694790851,5.60882842885135
18,0.0796588274462191,-0.00562568960445267,-0.074033137841766,3.84414904872722,1.83281398965352,0.198902402072705,-5.87586544045345,3.09789883441974,2.14044334229476,0.932848380001256,-6.17119055671576,-6.02275485689061,-0.735084113292581,3.07976069030475,3.67807827987845,0.401855807467228,0.522133648319983,1.89762373192331,-2.82161318771053,-2.94933664555904,2.94933664555904,7.01635462254235
19,4.79441968582285,-3.10898730949616,-1.6854323763267,1.71689373051866,1.70132111083493,0.367685105098201,-3.78589994645178,6.66449077695654,4.0955422599748,-2.15803625674599,-8.60199678018538,-8.67907923720408,-0.0255053487889849,2.89046178114673,5.81412280484633,-2.75335285704852,6.2326291195044,9.35390247508998,-12.8331787375459,-6.99105120528727,6.99105120528727,8.93554649658698
21,1.53819310572457,-0.378755979164655,-1.15943712655992,3.24356411170382,2.86001004686427,-0.163941424894331,-5.93963273367376,3.65108809435092,3.0804745736663,-0.0416872761988722,-6.68987539181835,-5.36162140191517,-0.291067026143613,1.58691922609834,4.06576920196044,-0.6385620880771,2.14158507300976,1.61726098890123,-3.12028397383389,-3.19930708308601,3.19930708308601,6.95581246041452
