"resp.id","policytypeban","policytypesubsidies","policytypetax","cost4","cost9","cost14","cost19","year2025","year2035","year2045","year2055","distance2","distance5","distance10","distance50","orgccc","orgdp","orggreenpeace","orgrp","noneTRUE","noneFALSE","adopters"
2,-0.718083321569219,1.34515330830371,-0.627069986734489,8.012372095084,3.18918342200828,-2.47524192115087,-8.72631359594141,0.506507730678462,1.31701197518034,0.229655379627919,-2.05317508548672,-0.799974018675312,0.353795837674423,0.154499593772365,0.291678587228526,-0.302316351686989,1.99239003307832,1.56984263648838,-3.25991631787971,-1.85412617540894,1.85412617540894,13.9944044149234
3,-0.123635438633871,0.654959264400756,-0.531323825766886,8.24973719089939,2.86236084906129,-2.08380454885414,-9.02829349110657,-0.108742466906605,2.15461991927123,0.0214671466479895,-2.06734459901261,-0.627534991490298,-0.622985449822659,0.558101251898825,0.692419189414132,0.238069892067791,1.82697188330998,1.18024712261866,-3.24528889799644,-1.94067287401884,1.94067287401884,13.9844741617287
4,-0.0656881346248768,-0.000735457456334778,0.0664235920812115,6.27940116683455,2.99910150684388,-1.61516008511257,-7.66334258856586,0.413702373254594,1.63190295569821,-0.467363956594347,-1.57824137235846,-0.287978948812766,-0.164386957262624,0.174698313522626,0.277667592552764,0.730369272284329,0.813531332628332,-0.782089801628989,-0.76181080328367,-0.92197665086646,0.92197665086646,13.7340776017144
5,0.673120314447705,-0.178957619019206,-0.494162695428498,6.8325569177833,2.29193186493556,-2.27514588705926,-6.84934289565958,1.33072373143833,1.18600614197761,-0.613721249332735,-1.90300862408322,-0.925001886424614,0.382200646675856,0.932262799460494,-0.389461559711733,0.725648577841132,0.389117942203356,0.848907069131561,-1.96367358917605,-0.989011386460382,0.989011386460382,14.4693037442926
6,-0.158068974414445,0.12043324591589,0.0376357284985551,4.09633608310459,1.80307720181155,-1.04945731937771,-4.84995596553843,-1.39447154331361,0.0533032118956768,0.503695365803181,0.837472965614749,-1.27953432769533,0.00784875927257948,0.232588406426354,1.03909716199639,-0.133581727741179,-1.45454106202016,-1.37136551515551,2.95948830491686,2.00345453966044,-2.00345453966044,10.2165493162636
8,0.74090776862493,0.180870894548335,-0.921778663173262,5.96575065021572,1.7420136309549,-2.15700760277758,-5.55075667839305,-0.169680211024719,0.166986583135451,0.780230954404464,-0.777537326515198,-0.648720248260162,0.331386627961931,0.313307920256122,0.00402570004210939,0.277241582785649,-1.0790741450437,-1.29190852856769,2.09374109082574,1.55808774341701,-1.55808774341701,9.87262335977246
9,-0.184256039315465,0.475281268837634,-0.291025229522168,8.48732228115536,2.55136670362974,-2.8005340537238,-8.23815493106129,1.43901753153909,1.48403388768302,-0.635825120623887,-2.28722629859822,-1.13780041046499,0.318529354746283,0.985582759622587,-0.166311703903877,0.0470409523667655,1.75859938983628,1.44693178340427,-3.25257212560732,-1.85101052326555,1.85101052326555,14.2865026742326
13,-0.452267451307268,1.0547944878431,-0.602527036535838,6.52130451258375,2.15840455734216,-1.55304089328685,-7.12666817663907,-0.189192728471769,1.37225506949752,0.195831402933438,-1.37889374395919,-1.93530882649392,1.2879576961133,0.15629848162515,0.491052648755461,0.0398845348663446,0.0638040186900765,0.809998000714959,-0.91368655427138,-0.9761789853334,0.9761789853334,12.2939899312313
15,-0.224931367852777,0.611667513677947,-0.386736145825169,8.63614772620265,2.95552084885126,-3.05443920550108,-8.53722936955283,1.20070438400551,1.77327560730862,-0.832573759634952,-2.14140623167917,0.00798451344988317,-0.202902899871754,0.573128159673356,-0.378209773251485,0.790658981728625,1.54488307061092,1.50693027641495,-3.84247232875449,-2.23125549581068,2.23125549581068,14.5773464702858
16,-0.126108122039047,0.10220578187572,0.0239023401633263,8.34077492726895,2.53205676583543,-2.70135855814217,-8.17147313496221,0.0801152824632021,1.73733201201299,-0.808418540274701,-1.00902875420149,-0.91694513916537,-0.352291039157181,1.85631786360828,-0.587081685285731,0.109188993164378,1.19089268009572,0.0734728492257314,-1.37355452248583,-1.00273184942293,1.00273184942293,12.8992009487444
18,-0.492700997274473,1.20322336764151,-0.710522370367038,7.66220047671593,3.23807773901513,-3.03012055990942,-7.87015765582163,0.519534579686219,0.940537812400465,0.461089556876944,-1.92116194896363,-1.00693642665003,0.00103685105074434,1.03508525440114,-0.0291856788018472,0.277044718518721,1.05683439756542,0.806446453873954,-2.1403255699581,-1.09222012627026,1.09222012627026,12.7047605595731
19,-0.257624548864889,0.425650117327838,-0.16802556846295,7.85851045945806,2.51213555477627,-2.18672122830489,-8.18392478592943,0.284442064041232,1.5557674650366,0.0514628432340328,-1.89167237231186,-1.05196244459993,0.290597665453237,0.256042990386877,0.505321788759815,0.429613088756364,0.79826827423957,0.905043496610993,-2.13292485960693,-1.61845876864429,1.61845876864429,13.7441578170124
21,-0.115570059679318,0.15204389515181,-0.0364738354724921,5.59290893504018,0.846114527513011,-1.45736342569467,-4.98166003685853,-1.12422202959558,1.28446198491139,1.43961712403146,-1.59985707934727,-1.20845129430553,1.08680288063814,-0.443562768753735,0.565211182421125,0.0943635224063386,-0.181816714903633,0.995001203684316,-0.907548011187023,1.21018742438447,-1.21018742438447,10.6568749090234
23,1.1509257118481,-0.207407897672403,-0.943517814175694,5.45579860337226,1.60853892932229,-1.26312064734949,-5.80121688534506,-1.03015875662448,-0.687093940700511,1.21901467587389,0.498238021451098,-1.24459736652175,0.833861859249266,-0.491730919486448,0.902466426758937,0.248709580236767,-0.673139570151743,-2.16677804581709,2.59120803573207,0.4032789321295,-0.4032789321295,9.28878637629775
24,-0.0227871336789498,0.42933766355448,-0.40655052987553,7.26717843948946,2.61289090377939,-2.20796319767884,-7.67210614559,0.601817780508452,1.10922698652521,0.186316564122963,-1.89736133115663,-0.972146452928513,0.125962115635279,0.514384028114242,0.331800309178993,0.131768316538822,1.34846075437662,0.341067368856833,-1.82129643977228,-1.20633076118709,1.20633076118709,13.9296387802464
25,-0.364047143676822,0.308661106945477,0.0553860367313442,7.43794659803171,2.86137150418545,-2.37527213799104,-7.92404596422612,0.561043325014984,1.55544485044453,0.00281337920683744,-2.11930155466635,-0.730660299682929,0.0540082223491004,0.590200484798319,0.0864515925355085,-0.463549865122804,1.74254038116349,1.2914507637077,-2.57044127974838,-1.49572537314877,1.49572537314877,14.8372436733055
